@relation 'current-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,26-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,26'

@attribute local_AA_bin numeric
@attribute local_CA_bin numeric
@attribute global_AA_bin numeric
@attribute global_CA_bin numeric
@attribute local_AA_nom numeric
@attribute local_CA_nom numeric
@attribute global_AA_nom numeric
@attribute global_CA_nom numeric
@attribute length numeric
@attribute total_charge numeric
@attribute nr_charged numeric
@attribute Happiness_mean numeric
@attribute Nr_sad numeric
@attribute identity numeric
@attribute similarity numeric
@attribute Hydropathy numeric
@attribute Hydropathy_diff numeric
@attribute Access numeric
@attribute Relacc numeric
@attribute Scacc numeric
@attribute Screlacc numeric
@attribute Access_avg numeric
@attribute Relacc_avg numeric
@attribute Scacc_avg numeric
@attribute Screlacc_avg numeric
@attribute global_AA numeric
@attribute global_CA numeric
@attribute local_AA numeric
@attribute local_CA numeric

@data
0,0,1,1,1,1,2,2,9,-2,2,0.864,0,0.556,0.519,-1.5,0,166.895,87.452,139.478,85.126,18.543889,9.716889,15.497556,9.458444,2.811,2.266,1.997,1.051
1,0,1,0,2,1,2,1,7,-1,1,0.884,0,0.714,0.727,-0.58,0,225.757,106.542,225.505,127.697,32.251,15.220286,32.215,18.242429,2.273,1.046,2.005,0.774
1,0,1,0,2,1,2,1,13,2,2,0.865,1,0.846,0.841,-3,0,654.808,385.601,640.169,532.758,50.369846,29.661615,49.243769,40.981385,2.369,0.684,2.006,0.37
1,0,1,0,2,1,2,1,8,0,4,0.768,1,0.625,0.583,-0.94,0,318.793,180.977,285.689,201.035,39.849125,22.622125,35.711125,25.129375,2.331,1.817,2.008,1.22
1,0,1,0,2,1,2,1,3,0,0,0.886,0,0.667,0.417,0.55,0,234.305,113.172,197.618,100.402,78.101667,37.724,65.872667,33.467333,3.861,0.928,2.009,0.035
1,0,1,1,2,1,2,2,8,-2,4,0.843,0,0.625,0.447,-2.39,0,462.924,287.409,278.406,227.729,57.8655,35.926125,34.80075,28.466125,3.377,3.209,2.021,1.653
1,0,1,0,2,1,2,1,11,-1,1,0.929,0,0.636,0.541,0.6,0,643.592,343.772,540.047,319.805,58.508364,31.252,49.095182,29.073182,2.245,1.74,2.025,1.409
1,0,1,0,2,1,2,1,11,-1,1,0.915,0,0.636,0.5,0.6,0,722.671,386.699,601.609,370.317,65.697364,35.154455,54.691727,33.665182,2.197,1.258,2.03,0.698
1,0,1,0,2,1,2,1,6,0,2,0.923,0,0.5,0.429,0,0.07,314.159,213.98,220.216,172.418,52.359833,35.663333,36.702667,28.736333,2.772,1.788,2.031,1.04
1,0,1,0,2,1,2,1,12,-1,1,0.927,0,0.833,0.789,0.33,0,364.214,232.054,284.224,181.402,30.351167,19.337833,23.685333,15.116833,2.154,1.221,2.038,0.442
1,0,1,1,2,1,2,2,11,-3,3,0.857,0,0.455,0.359,-0.39,0.59,366.884,241.552,278.288,212.846,33.353091,21.959273,25.298909,19.349636,3.467,3.238,2.041,1.553
1,0,1,0,2,1,2,1,11,-1,1,0.916,0,0.636,0.5,0.6,0,555.873,329.032,436.306,246.086,50.533909,29.912,39.664182,22.371455,2.209,1.247,2.045,0.694
1,0,1,0,2,1,2,1,10,-1,3,0.792,1,0.6,0.667,0.17,0.59,397.262,260.249,299.446,204.176,39.7262,26.0249,29.9446,20.4176,2.683,1.632,2.048,1.045
1,0,1,0,2,1,2,1,10,1,3,0.842,0,0.3,0.203,-0.51,0,412.136,238.115,335.593,222.72,41.2136,23.8115,33.5593,22.272,2.723,1.685,2.048,0.882
1,0,1,0,2,1,2,1,13,-1,7,0.836,0,0.385,0.312,-3.42,0,352.383,220.944,279.494,211.425,27.106385,16.995692,21.499538,16.263462,2.086,1.336,2.048,1.138
1,0,1,0,2,1,2,1,5,0,2,0.884,0,0.8,0.763,-0.57,0,247.19,128.177,215.089,131.522,49.438,25.6354,43.0178,26.3044,2.551,1.523,2.053,0.649
1,0,1,0,2,1,2,1,6,0,2,0.756,1,0.667,0.583,-1.12,0,169.034,90.291,155.878,99.727,28.172333,15.0485,25.979667,16.621167,2.75,0.915,2.053,0.554
1,0,1,1,2,1,2,2,14,1,3,0.866,1,0.929,0.907,0.3,0,511.2,336.319,318.931,250.685,36.514286,24.022786,22.780786,17.906071,2.527,2.353,2.064,1.751
1,0,1,0,2,1,2,1,18,-2,2,0.875,0,0.944,0.945,0.29,0,991.525,580.705,726.206,485.641,55.084722,32.261389,40.344778,26.980056,2.426,1.663,2.066,1.438
1,0,1,0,2,1,2,1,9,-1,1,0.908,0,0.667,0.618,-0.41,0,436.908,229.824,398.553,241.07,48.545333,25.536,44.283667,26.785556,2.498,1.864,2.066,1.05
1,0,1,0,2,1,2,1,6,0,2,0.749,1,0.667,0.583,-1.12,0,173.294,91.144,159.408,99.649,28.882333,15.190667,26.568,16.608167,2.872,1.374,2.075,0.475
1,0,1,0,2,1,2,1,10,-1,3,0.878,0,0.6,0.466,-2.93,0,633.976,330.556,514.234,333.614,63.3976,33.0556,51.4234,33.3614,2.328,1.262,2.078,0.965
1,0,1,0,2,1,2,1,8,2,2,0.844,0,0.375,0.304,0.76,0.59,190.541,100.234,178.236,116.049,23.817625,12.52925,22.2795,14.506125,2.378,1.351,2.087,0.724
1,0,1,1,2,1,2,2,9,-2,2,0.872,0,0.556,0.348,-1.4,0.24,178.414,102.796,150.421,109.962,19.823778,11.421778,16.713444,12.218,3.145,2.732,2.094,0.923
1,0,1,0,2,1,2,1,8,-1,3,0.818,0,0.625,0.674,-0.33,0.19,299.994,172.162,252.397,178.888,37.49925,21.52025,31.549625,22.361,2.665,1.676,2.094,0.835
1,0,1,0,2,1,2,1,10,-3,3,0.902,0,0.8,0.746,-0.48,0,347.77,197.786,310.242,219.465,34.777,19.7786,31.0242,21.9465,2.713,1.313,2.096,1.145
1,0,1,1,2,1,2,2,7,1,1,0.908,1,0.714,0.756,-0.67,0,176.551,86.876,159.114,88.255,25.221571,12.410857,22.730571,12.607857,3.582,2.729,2.1,1.589
1,0,1,0,2,1,2,1,8,-2,2,0.845,0,0.625,0.51,0,0,371.433,216.279,298.097,178.501,46.429125,27.034875,37.262125,22.312625,2.14,0.768,2.101,0.48
1,0,1,1,2,1,2,2,16,0,2,0.853,1,0.938,0.946,0.88,0.38,636.106,464.707,360.27,223.113,39.756625,29.044188,22.516875,13.944562,3.804,3.321,2.106,1.539
1,0,1,0,2,1,2,1,12,1,3,0.829,1,0.333,0.268,-2.44,0.21,341.288,160.159,325.224,183.643,28.440667,13.346583,27.102,15.303583,2.334,1.325,2.114,0.906
1,0,1,0,2,1,2,1,10,0,2,0.879,1,0.5,0.407,-1.94,0,381.03,221.498,342.338,241.643,38.103,22.1498,34.2338,24.1643,3.161,1.895,2.121,1.155
1,0,1,0,2,1,2,1,9,0,0,0.966,0,0.556,0.5,1.72,0,169.487,94.712,152.481,100.831,18.831889,10.523556,16.942333,11.203444,2.704,1.915,2.124,1.053
1,0,1,0,2,1,2,1,8,2,2,0.847,0,0.375,0.304,0.76,0.59,179.797,94.718,167.38,109.309,22.474625,11.83975,20.9225,13.663625,2.359,1.371,2.124,0.694
1,0,1,0,2,1,2,1,8,-2,2,0.905,0,0.75,0.698,-1.23,0,222.991,120.373,221.243,152.19,27.873875,15.046625,27.655375,19.02375,2.88,1.595,2.125,1.226
1,0,1,1,2,1,2,2,10,-2,2,0.877,0,0.6,0.509,-0.73,0,248.818,148.332,210.929,147.662,24.8818,14.8332,21.0929,14.7662,2.678,2.153,2.132,1.443
1,0,1,1,2,1,3,2,8,0,2,0.925,0,0.5,0.383,1.06,0.24,122.741,69.303,116.816,82.252,15.342625,8.662875,14.602,10.2815,4.027,3.759,2.136,1.624
1,0,1,1,2,1,2,2,9,1,3,0.798,1,0.444,0.283,-2.14,0.51,117.342,65.576,93.959,61.645,13.038,7.286222,10.439889,6.849444,3.05,2.477,2.136,1.494
1,0,1,1,2,1,2,2,11,0,2,0.815,1,0.455,0.371,-2.1,0.47,487.953,278.817,441.804,308.875,44.359364,25.347,40.164,28.079545,3.975,3.031,2.144,1.059
1,0,1,0,2,1,2,1,4,0,0,0.976,0,0.5,0.308,0.36,0,188.976,110.372,153.838,87.106,47.244,27.593,38.4595,21.7765,3.168,0.799,2.147,0.427
1,0,1,0,2,1,2,1,8,-2,4,0.762,1,0.625,0.531,-2.7,0,385.034,220.373,332.382,234.679,48.12925,27.546625,41.54775,29.334875,2.335,1.14,2.158,0.448
1,0,1,1,2,1,2,2,10,0,2,0.906,0,0.4,0.281,-0.86,0.33,350.77,246.998,217.752,152.608,35.077,24.6998,21.7752,15.2608,2.445,2.134,2.163,1.689
1,0,1,1,2,1,2,2,9,-2,2,0.878,0,0.556,0.519,-1.5,0,208.712,119.433,180.53,127.065,23.190222,13.270333,20.058889,14.118333,2.834,2.114,2.174,1.044
1,0,1,0,2,1,2,1,7,-1,1,0.946,0,0.857,0.8,-0.22,0,172.619,85.296,149.372,85.023,24.659857,12.185143,21.338857,12.146143,2.437,1.168,2.187,0.75
1,0,1,0,2,1,2,1,8,-2,2,0.884,0,0.625,0.644,0.88,0.19,64.735,39.063,57.554,44.019,8.091875,4.882875,7.19425,5.502375,2.499,1.505,2.187,0.822
1,0,1,0,2,1,2,1,8,-1,1,0.92,0,0.5,0.292,1.5,0,169.383,104.438,114.18,70.429,21.172875,13.05475,14.2725,8.803625,2.338,1.945,2.188,1.462
1,0,1,0,2,1,2,1,8,0,4,0.854,0,0.625,0.551,-2.07,0.21,363.594,203.636,318.572,214.511,45.44925,25.4545,39.8215,26.813875,2.96,1.58,2.19,0.867
1,0,1,0,2,1,2,1,15,1,3,0.857,1,0.467,0.494,0.46,0.38,563.361,428.581,289.824,231.168,37.5574,28.572067,19.3216,15.4112,2.596,1.807,2.194,1.541
1,0,1,0,2,1,2,1,11,-1,3,0.862,0,0.636,0.477,-2.99,0,606.112,336.325,499.914,311.293,55.101091,30.575,45.446727,28.299364,3.444,1.844,2.2,0.839
1,0,1,0,2,1,2,1,8,-1,3,0.813,1,0.625,0.674,-0.33,0.19,295.978,169.443,241.198,168.298,36.99725,21.180375,30.14975,21.03725,2.628,1.808,2.205,0.97
1,0,1,0,2,1,2,1,8,1,3,0.805,1,0.625,0.472,-2.03,0,411.549,211.629,374.684,235.211,51.443625,26.453625,46.8355,29.401375,2.462,1.546,2.206,0.705
1,0,1,0,2,1,2,1,7,0,0,0.945,0,0.714,0.658,2.04,0,312.292,160.446,265.731,163.223,44.613143,22.920857,37.961571,23.317571,2.705,1.16,2.21,0.952
1,0,1,0,2,1,2,1,9,-2,2,0.856,0,0.556,0.364,1.57,0,191.093,126.369,158.502,136.212,21.232556,14.041,17.611333,15.134667,2.768,1.718,2.223,1.192
1,0,1,0,2,1,2,1,19,2,8,0.854,0,0.947,0.925,-4.25,0,619.152,385.213,503.055,396.767,32.586947,20.274368,26.476579,20.882474,2.309,1.404,2.223,1.291
1,0,1,0,2,1,2,1,10,-1,3,0.819,1,0.6,0.492,-1.79,0,512.23,245.006,465.798,267.745,51.223,24.5006,46.5798,26.7745,2.968,1.794,2.226,0.989
1,0,1,0,2,1,2,1,18,-3,3,0.895,1,0.611,0.577,-0.6,0,887.628,563.772,698.112,566.726,49.312667,31.320667,38.784,31.484778,2.515,1.578,2.231,1.19
1,0,1,0,2,1,2,1,7,0,0,0.96,0,0.571,0.571,1.43,0,70.878,44.539,48.674,33.645,10.125429,6.362714,6.953429,4.806429,2.431,1.496,2.233,1.044
1,0,1,0,2,1,2,1,10,-1,1,0.856,0,0.5,0.5,2.27,0.59,321.9,192.523,287.611,216.19,32.19,19.2523,28.7611,21.619,2.725,1.677,2.24,1.374
1,0,1,0,2,1,2,1,8,1,3,0.78,1,0.5,0.333,-4.05,0.71,461.673,278.542,347.443,196.328,57.709125,34.81775,43.430375,24.541,2.317,1.073,2.241,0.709
1,0,1,0,2,1,2,1,18,-2,2,0.871,1,0.944,0.963,-0.13,0,1012.316,545.498,826.237,529.393,56.239778,30.305444,45.902056,29.410722,2.616,1.626,2.242,1.409
1,0,1,1,2,1,3,3,10,1,1,0.838,2,0.5,0.333,-0.29,0,390.9,217.359,320.888,212.096,39.09,21.7359,32.0888,21.2096,4.743,4.538,2.249,1.296
1,0,1,1,2,1,2,2,10,-1,1,0.91,0,0.7,0.661,-0.09,0,250.999,168.755,193.299,164.243,25.0999,16.8755,19.3299,16.4243,3.689,3.521,2.25,1.883
1,0,1,1,2,1,2,2,12,2,4,0.792,1,0.917,0.954,-2.63,0,328.035,202.169,244.091,179.572,27.33625,16.847417,20.340917,14.964333,2.788,2.078,2.252,1.469
1,0,1,0,2,1,2,1,7,-1,1,0.758,1,0.429,0.314,0.71,0,429.714,280.815,312.946,232.485,61.387714,40.116429,44.706571,33.212143,2.818,1.739,2.254,1.153
1,0,1,0,2,1,2,1,8,-1,1,0.949,0,0.625,0.569,0.79,0,112.317,53.692,109.068,61.852,14.039625,6.7115,13.6335,7.7315,2.66,1.622,2.257,1.05
1,0,1,1,2,1,2,2,10,0,2,0.819,1,0.7,0.69,-2.93,0,245.688,141.018,219.914,156.718,24.5688,14.1018,21.9914,15.6718,2.995,2.28,2.264,1.68
1,0,1,1,2,1,2,2,7,1,1,0.914,1,0.714,0.756,-0.67,0,232.938,119.19,197.506,110.055,33.276857,17.027143,28.215143,15.722143,3.864,2.686,2.267,1.486
1,0,1,1,2,1,2,2,8,-1,1,0.885,0,0.5,0.34,0.6,0,358.661,315.035,141.383,95.768,44.832625,39.379375,17.672875,11.971,2.791,2.819,2.269,1.975
1,0,1,1,2,1,2,2,7,-1,1,0.847,0,0.571,0.525,-1.5,0,162.949,84.283,144.148,93.742,23.278429,12.040429,20.592571,13.391714,2.885,2.011,2.269,1.246
1,0,1,1,2,1,3,2,16,2,4,0.807,2,0.438,0.174,-4.56,0,526.474,395.906,341.625,321.389,32.904625,24.744125,21.351563,20.086813,4.261,3.305,2.283,1.086
1,0,1,0,2,1,2,1,8,-1,1,0.945,0,0.625,0.569,0.79,0,156.94,84.663,128.993,74.307,19.6175,10.582875,16.124125,9.288375,2.755,1.594,2.285,1.045
1,0,1,1,2,1,2,2,19,0,6,0.758,3,0.789,0.842,-4.13,0,1272.093,731.884,1055.127,721.14,66.952263,38.520211,55.533,37.954737,2.67,2.304,2.292,1.411
1,0,1,0,2,1,2,1,13,1,5,0.798,1,0.923,0.903,-5.26,0,589.875,322.889,487.434,282.228,45.375,24.837615,37.494923,21.709846,2.6,1.127,2.294,0.319
1,0,1,1,2,1,2,2,7,-1,3,0.822,0,0.857,0.8,-0.74,0,261.555,164.977,185.67,126.603,37.365,23.568143,26.524286,18.086143,3.551,2.965,2.298,1.249
1,0,1,0,2,1,2,1,10,-1,1,0.927,0,0.6,0.397,1.06,0,548.154,309.215,450.472,261.02,54.8154,30.9215,45.0472,26.102,2.655,1.202,2.299,0.759
1,0,1,1,2,1,2,2,8,1,3,0.789,1,0.5,0.209,-1.54,0,340.137,181.893,273.578,162.924,42.517125,22.736625,34.19725,20.3655,2.825,2.144,2.304,1.267
1,0,1,0,2,1,2,1,8,-2,2,0.86,0,0.5,0.46,0.64,0,198.893,114.185,168.649,119.629,24.861625,14.273125,21.081125,14.953625,2.844,1.982,2.306,1.264
1,0,1,1,2,1,2,2,8,-1,1,0.915,0,0.625,0.571,0.22,0,268.9,163.364,224.073,172.438,33.6125,20.4205,28.009125,21.55475,2.584,2.055,2.307,1.533
1,0,1,1,2,1,2,2,14,-3,3,0.858,0,0.429,0.31,-0.18,0,479.403,290.549,425.53,329.65,34.243071,20.7535,30.395,23.546429,3.543,3.147,2.308,1.415
1,0,1,1,2,1,3,2,10,0,2,0.875,0,0.6,0.5,-1.71,0,535.863,275.673,524.534,327.957,53.5863,27.5673,52.4534,32.7957,4.135,2.988,2.31,1.103
1,0,1,1,2,1,2,2,12,3,3,0.886,0,0.417,0.423,1.26,0,307.035,211.587,207.171,157.442,25.58625,17.63225,17.26425,13.120167,3.334,2.515,2.313,0.926
1,0,1,0,2,1,2,1,10,0,2,0.803,1,0.5,0.327,-1.45,0,482.271,289.985,381.929,267.517,48.2271,28.9985,38.1929,26.7517,2.932,1.724,2.318,1.284
1,0,1,1,2,1,2,2,19,0,6,0.745,3,0.789,0.857,-4.32,0,1262.378,757.034,992.873,684.196,66.440947,39.843895,52.256474,36.010316,2.923,2.305,2.328,1.369
1,0,1,0,2,1,2,1,5,0,0,0.913,0,0.6,0.577,-0.52,0,170.506,111.916,142.123,122.509,34.1012,22.3832,28.4246,24.5018,2.987,1.356,2.33,0.622
1,0,1,1,2,1,2,2,8,0,2,0.93,0,0.75,0.652,-0.53,0.24,310,202.18,264.331,209.471,38.75,25.2725,33.041375,26.183875,3.678,2.492,2.333,1.599
1,0,1,1,2,1,2,2,10,1,1,0.934,0,0.5,0.426,0.31,0.24,453.172,304.578,432.953,431.12,45.3172,30.4578,43.2953,43.112,2.802,2.385,2.334,1.486
1,0,1,1,2,1,2,2,7,-2,2,0.871,0,0.429,0.229,0.51,0.71,225.323,156.375,159.813,148.946,32.189,22.339286,22.830429,21.278,2.771,2.18,2.334,1.367
1,0,1,1,2,1,3,3,9,-1,3,0.815,1,0.778,0.784,-1.45,0.71,236.042,131.214,199.777,127.852,26.226889,14.579333,22.197444,14.205778,4.234,4.068,2.338,1.503
1,0,1,0,2,1,2,1,11,-2,2,0.891,0,0.909,0.913,-0.67,0,523.791,356.61,351.698,228.437,47.617364,32.419091,31.972545,20.767,2.539,1.397,2.343,0.758
1,0,1,0,2,1,2,1,5,0,2,0.888,0,0.8,0.824,-0.69,0,191.542,107.988,153.614,105.516,38.3084,21.5976,30.7228,21.1032,2.676,1.475,2.343,0.939
1,0,1,1,2,1,2,2,9,-2,2,0.896,0,0.556,0.356,-0.75,0.24,351.078,235.454,282.871,254.656,39.008667,26.161556,31.430111,28.295111,2.899,2.408,2.343,1.049
1,0,1,0,2,1,2,1,19,4,8,0.845,0,0.947,0.934,-5.33,0,675.104,373.026,579.833,386.65,35.531789,19.632947,30.517526,20.35,2.367,1.448,2.345,1.404
1,0,1,1,2,1,2,2,10,-1,1,0.855,0,0.6,0.475,0.26,0,448.358,295.071,379.736,281.494,44.8358,29.5071,37.9736,28.1494,3.058,2.198,2.347,1.549
1,0,1,1,2,1,2,2,11,-2,2,0.893,0,0.909,0.913,-0.67,0,429.771,291.757,272.292,171.527,39.070091,26.523364,24.753818,15.593364,2.693,2.264,2.347,1.315
1,0,1,1,2,1,2,2,12,0,4,0.832,1,0.417,0.356,-1.62,0,534.32,345.177,441.377,344.303,44.526667,28.76475,36.781417,28.691917,3.129,2.449,2.349,1.429
1,0,1,0,2,1,2,1,7,0,0,0.872,0,0.571,0.553,2.48,0.59,249.397,200.331,144.118,100.214,35.628143,28.618714,20.588286,14.316286,2.625,1.793,2.35,1.631
1,0,1,1,2,1,2,2,10,-1,3,0.776,1,0.6,0.667,0.17,0.59,489.239,284.844,420.062,288.283,48.9239,28.4844,42.0062,28.8283,3.984,3.122,2.354,1.551
1,0,1,0,2,1,2,1,8,-1,1,0.945,0,0.625,0.569,0.79,0,152.302,81.774,123.33,70.154,19.03775,10.22175,15.41625,8.76925,2.82,1.489,2.357,1.033
1,0,1,1,2,1,2,2,12,2,4,0.802,1,0.917,0.954,-2.63,0,360.182,213.494,276.268,192.232,30.015167,17.791167,23.022333,16.019333,2.809,2.032,2.365,1.427
1,0,1,0,2,1,2,1,10,0,2,0.85,1,0.5,0.356,0.43,0.51,202.271,93.71,186.756,102.391,20.2271,9.371,18.6756,10.2391,2.645,1.451,2.367,1.225
1,0,1,1,2,1,2,2,9,-2,4,0.888,0,0.556,0.544,-1.25,0,306.126,189.265,276.192,216.363,34.014,21.029444,30.688,24.040333,3.366,2.451,2.368,1.364
1,0,1,1,2,1,2,2,10,1,3,0.681,2,0.5,0.373,-3.48,0.71,154.702,84.547,130.462,83.407,15.4702,8.4547,13.0462,8.3407,3.164,2.049,2.37,1.293
1,0,1,1,2,1,2,2,7,-1,3,0.83,0,0.857,0.8,-0.74,0,275.37,201.993,170.726,130.442,39.338571,28.856143,24.389429,18.634571,3.453,2.589,2.372,1.365
1,0,1,1,2,1,2,2,10,-1,1,0.911,0,0.7,0.65,0.48,0,299.464,176.307,284.039,210.996,29.9464,17.6307,28.4039,21.0996,3.431,2.993,2.373,1.732
1,0,1,1,2,1,3,3,10,-1,3,0.806,1,0.6,0.667,0.17,0.59,436.042,265.504,351.255,249.177,43.6042,26.5504,35.1255,24.9177,4.767,4.02,2.382,1.801
1,0,1,1,2,1,2,2,10,-1,1,0.914,0,0.8,0.806,0.31,0.52,127.159,79.986,100.897,80.921,12.7159,7.9986,10.0897,8.0921,3.99,2.397,2.384,1.291
1,0,1,1,2,1,2,2,8,-1,3,0.769,1,0.625,0.551,-2.27,0,112.593,78.694,71.501,40.858,14.074125,9.83675,8.937625,5.10725,3.086,2.262,2.394,1.428
1,0,1,1,2,1,2,2,10,-1,3,0.906,0,0.6,0.426,0.26,0,470.818,255.586,423.444,282.64,47.0818,25.5586,42.3444,28.264,3.356,2.356,2.403,1.484
1,1,1,1,2,2,3,3,12,-1,1,0.801,0,0.5,0.403,2.68,0,716.248,543.917,0,0,59.687333,45.326417,0,0,4.987,4.999,2.407,2.407
1,0,1,1,2,1,2,2,13,-1,3,0.831,1,0.615,0.479,-0.14,0,341.211,216.715,271.36,218.167,26.247,16.670385,20.873846,16.782077,3.367,3.371,2.408,1.912
1,0,1,0,2,1,2,1,9,0,2,0.843,1,0.667,0.714,-0.53,0,127.545,67.894,103.329,59.222,14.171667,7.543778,11.481,6.580222,2.669,1.416,2.409,1.13
1,0,1,1,2,1,2,2,9,-1,1,0.939,0,0.556,0.424,0.24,0,315.06,163.471,300.19,189.728,35.006667,18.163444,33.354444,21.080889,2.988,2.645,2.412,1.745
1,0,1,1,2,1,3,3,16,-3,3,0.9,0,0.438,0.167,-0.38,0,440.535,345.577,284.585,273.319,27.533438,21.598562,17.786563,17.082438,5.068,4.325,2.421,1.235
1,0,1,1,2,1,2,2,10,-1,1,0.855,0,0.6,0.475,0.26,0,431.495,286.887,357.122,265.276,43.1495,28.6887,35.7122,26.5276,3.061,2.122,2.422,1.547
1,0,1,1,2,1,2,2,5,-1,1,0.914,0,0.6,0.424,-0.59,0,165.298,84.627,141.888,84.96,33.0596,16.9254,28.3776,16.992,3.969,3.361,2.429,1.761
1,0,1,0,2,1,2,1,8,0,2,0.874,0,0.5,0.327,0.5,0,400.714,218.594,355.371,240.575,50.08925,27.32425,44.421375,30.071875,2.907,1.412,2.432,0.787
1,0,1,0,2,1,2,1,10,-1,1,0.854,0,0.6,0.475,0.26,0,453.814,295.98,379.846,279.404,45.3814,29.598,37.9846,27.9404,2.97,1.955,2.434,1.544
1,0,1,0,2,1,2,1,16,-1,1,0.916,0,0.312,0.06,1.91,0.1,340.162,234.35,242.883,190.093,21.260125,14.646875,15.180188,11.880812,3.08,1.945,2.437,0.679
1,0,1,1,2,1,2,2,10,-1,1,0.9,0,0.6,0.459,0.75,0,386.316,297.764,243.139,170.236,38.6316,29.7764,24.3139,17.0236,3.419,3.582,2.442,1.912
1,0,1,1,2,1,2,2,8,-2,2,0.883,0,0.75,0.651,-0.3,0,270.571,202.349,164.899,124.449,33.821375,25.293625,20.612375,15.556125,3.058,2.562,2.448,1.207
1,0,1,1,2,1,2,2,11,-2,2,0.881,0,0.636,0.619,-1.69,0,138.237,79.659,112.358,80.472,12.567,7.241727,10.214364,7.315636,3.79,2.95,2.453,1.766
1,0,1,0,2,1,2,1,9,1,3,0.804,1,0.556,0.387,-1.67,0,376.853,191.471,320.607,185.324,41.872556,21.274556,35.623,20.591556,2.986,1.932,2.455,1.562
1,0,1,1,2,1,2,2,10,-1,1,0.854,0,0.6,0.475,0.26,0,454.293,298.217,381.849,279.729,45.4293,29.8217,38.1849,27.9729,3.113,2.217,2.461,1.624
1,0,1,1,2,1,3,2,7,-2,2,0.895,0,0.714,0.78,-0.73,0,119.524,63.47,111.904,72.411,17.074857,9.067143,15.986286,10.344429,4.012,3.107,2.466,0.796
1,0,1,1,2,1,2,2,16,1,3,0.741,2,0.188,0.208,2.13,0.01,868.708,514.134,692.005,523.787,54.29425,32.133375,43.250312,32.736688,3.273,2.077,2.477,1.046
1,0,1,1,2,1,2,2,7,0,0,0.873,0,0.571,0.364,0.06,0,358.334,286.911,202.415,145.121,51.190571,40.987286,28.916429,20.731571,3.393,2.469,2.48,0.978
1,0,1,0,2,1,2,1,5,-1,1,0.881,0,0.6,0.5,0.26,0,116.794,59.713,107.774,66.195,23.3588,11.9426,21.5548,13.239,2.641,1.641,2.481,1.302
1,0,1,0,2,1,2,1,15,0,2,0.832,2,0.667,0.693,1.31,0.52,599.327,356.57,443.062,256.754,39.955133,23.771333,29.537467,17.116933,3.884,1.481,2.483,0.643
1,0,1,1,2,1,2,2,11,-1,3,0.799,1,0.545,0.491,-2.59,0,434.496,308.858,334.016,316.028,39.499636,28.078,30.365091,28.729818,3.209,3.177,2.483,1.908
1,0,1,1,2,1,2,2,7,1,1,0.926,0,0.714,0.756,-0.67,0,304.239,173.623,233.989,127.809,43.462714,24.803286,33.427,18.258429,3.791,2.436,2.484,1.459
1,0,1,1,2,1,2,2,10,0,0,0.957,0,0.6,0.424,1.36,0,427.502,253.895,332.641,196.149,42.7502,25.3895,33.2641,19.6149,3.763,3.56,2.484,1.738
1,0,1,1,2,1,2,2,8,-2,2,0.877,0,0.75,0.667,-0.36,0,258.238,163.083,206.446,132.814,32.27975,20.385375,25.80575,16.60175,3.151,2.416,2.485,1.242
1,0,1,1,2,1,2,2,10,-1,1,0.874,0,0.6,0.475,0.26,0,403.858,273.418,308.883,233.54,40.3858,27.3418,30.8883,23.354,3.188,2.393,2.489,1.742
1,0,1,0,2,1,2,1,10,-1,3,0.761,1,0.6,0.667,0.17,0.59,515.574,348.042,356.401,241.788,51.5574,34.8042,35.6401,24.1788,2.815,1.629,2.494,0.995
1,0,1,1,2,1,2,2,10,2,4,0.699,3,0.6,0.467,-4.77,0,209.004,93.642,203.809,108.19,20.9004,9.3642,20.3809,10.819,3.374,2.004,2.494,1.139
1,0,1,1,2,1,3,2,9,5,5,0.727,1,0.333,0.167,-4.59,0.08,270.202,148.958,249.389,172.344,30.022444,16.550889,27.709889,19.149333,4.053,2.778,2.496,1.037
1,0,1,1,2,1,2,2,11,0,0,0.922,0,0.545,0.541,0.84,0,202.184,133.328,150.975,108.048,18.380364,12.120727,13.725,9.822545,2.66,2.057,2.5,1.763
1,0,1,0,2,1,2,1,10,-1,3,0.842,1,0.5,0.491,-2.14,0,236.079,144.668,194.888,150.418,23.6079,14.4668,19.4888,15.0418,2.65,1.219,2.511,1.018
1,0,1,0,2,1,2,1,8,-3,3,0.867,0,0.5,0.408,-1.4,0,400.828,213.526,337.596,212.496,50.1035,26.69075,42.1995,26.562,2.686,1.771,2.513,1.5
1,0,1,1,2,1,2,2,9,1,3,0.847,1,0.556,0.468,-3.11,0,433.532,238.914,291.966,205.971,48.170222,26.546,32.440667,22.885667,3.787,3.683,2.515,1.372
1,0,1,0,2,1,2,1,10,-1,3,0.889,0,0.7,0.633,-1.12,0,295.045,162.079,270.841,184.813,29.5045,16.2079,27.0841,18.4813,2.848,1.735,2.516,1.311
1,0,1,0,2,1,2,1,10,0,2,0.882,1,0.5,0.407,-1.94,0,492.175,312.731,381.064,290.704,49.2175,31.2731,38.1064,29.0704,2.85,1.525,2.516,1.028
