Hydropathy,Hydropathy_diff,ID
1.2600000000000002,0.0,5BK5_1
-2.02,0.0,6GK8_1
-2.02,0.0,6GK8_1
0.1700000000000001,0.0,5I18_1
0.1700000000000001,0.0,5I18_1
-4.17,0.0,3U9P_2
-4.17,0.0,3U9P_2
-2.92,,1KEG_1
-2.92,,1KEG_1
-0.5399999999999999,0.0,4YHO_1
-0.5399999999999999,0.0,4YHO_1
-0.050000000000000044,0.0,2Q8B_1
-0.050000000000000044,0.0,2Q8B_1
-2.39,0.14,3QUM_1
-2.39,0.14,3QUM_1
-1.6899999999999997,0.0,4CMH_1
-1.6899999999999997,0.0,4CMH_1
-0.2399999999999999,0.0,4HS6_1
-0.2399999999999999,0.0,4HS6_1
-0.99,1.07,4NPY_2
-0.99,1.07,4NPY_2
-5.199999999999999,0.0,4F58_1
-5.199999999999999,0.0,4F58_1
1.33,0.0,4YDV_1
1.33,0.0,4YDV_1
0,0.0,6ANP_1
0,0.0,6ANP_1
-1.8099999999999998,0.0,6B08_1
-1.8099999999999998,0.0,6B08_1
1.4800000000000004,,4NZR_1
1.4800000000000004,,4NZR_1
2.4899999999999998,0.0,6BKC_1
2.4899999999999998,0.0,6BKC_1
-2.7399999999999998,0.0,5BZW_1
-2.7399999999999998,0.0,5BZW_1
-2.9000000000000004,0.0,5TFW_1
-2.9000000000000004,0.0,5TFW_1
0.07000000000000005,0.14,6R8X_1
0.07000000000000005,0.14,6R8X_1
0.35000000000000026,,3D9A_1
0.35000000000000026,,3D9A_1
-1.4599999999999997,0.0,3AB0_1
-1.4599999999999997,0.0,3AB0_1
-1.8,0.0,5OCK_1
-1.8,0.0,5OCK_1
-5.51,0.0,1A4K_1
-5.51,0.0,1A4K_1
-0.5599999999999998,0.0,5JO4_1
-0.5599999999999998,0.0,5JO4_1
-4.13,0.0,6MTS_1
-4.13,0.0,6MTS_1
1.3200000000000005,0.0,2GSI_3
1.3200000000000005,0.0,2GSI_3
-4.080000000000001,0.0,5B8C_1
-4.080000000000001,0.0,5B8C_1
0.09000000000000008,0.0,5DR5_1
0.09000000000000008,0.0,5DR5_1
0.2200000000000002,,6MW9_1
0.2200000000000002,,6MW9_1
-6.43,,6NB8_1
-6.43,,6NB8_1
-0.8999999999999992,,5T4Z_1
-0.8999999999999992,,5T4Z_1
0.26,0.0,4LLW_1
0.26,0.0,4LLW_1
0.5000000000000002,,4XCF_1
0.5000000000000002,,4XCF_1
-0.8199999999999998,0.0,4FQY_1
-0.8199999999999998,0.0,4FQY_1
-2.2199999999999998,0.0,3CFB_1
-2.2199999999999998,0.0,3CFB_1
1.26,0.0,1BAF_1
1.26,0.0,1BAF_1
1.7200000000000002,0.0,4MXV_1
1.7200000000000002,0.0,4MXV_1
-0.13000000000000014,0.0,5GJT_1
-0.13000000000000014,0.0,5GJT_1
-0.6699999999999999,,5SX5_1
-0.6699999999999999,,5SX5_1
-1.66,0.0,3NAA_1
-1.66,0.0,3NAA_1
-2.0900000000000003,0.0,1JHL_1
-2.0900000000000003,0.0,1JHL_1
-1.8099999999999998,0.24000000000000002,1F58_1
-1.8099999999999998,0.24000000000000002,1F58_1
-2.5899999999999994,0.0,2H1P_1
-2.5899999999999994,0.0,2H1P_1
-5.09,0.0,1G7H_1
-5.09,0.0,1G7H_1
0.10000000000000009,0.0,6CUE_2
0.10000000000000009,0.0,6CUE_2
-0.019999999999999796,,1HQ4_1
-0.019999999999999796,,1HQ4_1
0.30999999999999994,0.0,3FO0_1
0.30999999999999994,0.0,3FO0_1
-3.049999999999999,0.24000000000000002,4HF5_1
-3.049999999999999,0.24000000000000002,4HF5_1
-0.5199999999999998,0.0,5U3P_1
-0.5199999999999998,0.0,5U3P_1
-3.3700000000000006,0.0,3B9K_1
-3.3700000000000006,0.0,3B9K_1
-2.55,0.0,4X0K_1
-2.55,0.0,4X0K_1
-6.039999999999999,0.0,4S1R_1
-6.039999999999999,0.0,4S1R_1
0.6000000000000001,0.24000000000000002,5ANM_2
0.6000000000000001,0.24000000000000002,5ANM_2
-3.13,,5VCN_1
-3.13,,5VCN_1
-3.3499999999999988,1.1600000000000001,5UEL_1
-3.3499999999999988,1.1600000000000001,5UEL_1
-3.22,0.33,5I9Q_1
-3.22,0.33,5I9Q_1
-1.6199999999999997,1.6400000000000001,6FBJ_1
-1.6199999999999997,1.6400000000000001,6FBJ_1
-1.5799999999999998,0.0,3BGF_1
-1.5799999999999998,0.0,3BGF_1
-0.6699999999999997,0.0,6MEE_2
-0.6699999999999997,0.0,6MEE_2
-1.5899999999999996,0.0,3NAB_1
-1.5899999999999996,0.0,3NAB_1
-1.74,0.0,1NCA_1
-1.74,0.0,1NCA_1
-2.3400000000000003,0.0,5Y9F_1
-2.3400000000000003,0.0,5Y9F_1
-1.9,0.16,4K3J_1
-1.9,0.16,4K3J_1
0.1700000000000001,0.0,5I1C_1
0.1700000000000001,0.0,5I1C_1
-2.03,0.0,4PB9_1
-2.03,0.0,4PB9_1
-4.17,0.0,3U9P_1
-4.17,0.0,3U9P_1
-0.17999999999999997,0.09999999999999998,4TRP_1
-0.17999999999999997,0.09999999999999998,4TRP_1
-1.19,0.0,6DF2_1
-1.19,0.0,6DF2_1
2.38,0.0,6BQB_1
2.38,0.0,6BQB_1
-2.619999999999999,0.010000000000000009,3X3F_1
-2.619999999999999,0.010000000000000009,3X3F_1
1.0899999999999999,0.0,1MNU_1
1.0899999999999999,0.0,1MNU_1
-0.020000000000000035,0.46,5Y2K_1
-0.020000000000000035,0.46,5Y2K_1
-1.3799999999999997,0.35,4U6H_1
-1.3799999999999997,0.35,4U6H_1
-3.8499999999999988,,4YC2_2
-3.8499999999999988,,4YC2_2
-6.58,0.5599999999999999,4NUG_1
-6.58,0.5599999999999999,4NUG_1
0.4500000000000002,0.48,6NOV_1
0.4500000000000002,0.48,6NOV_1
-0.9899999999999998,0.0,1FL5_1
-0.9899999999999998,0.0,1FL5_1
2.8000000000000003,0.0,4GSD_1
2.8000000000000003,0.0,4GSD_1
-2.2699999999999996,0.0,3PIQ_2
-2.2699999999999996,0.0,3PIQ_2
1.26,0.0,5G64_1
1.26,0.0,5G64_1
-6.57,0.29000000000000004,5KW9_1
-6.57,0.29000000000000004,5KW9_1
0.5700000000000003,0.0,6BGT_1
0.5700000000000003,0.0,6BGT_1
-3.39,0.0,2NYY_1
-3.39,0.0,2NYY_1
-2.6100000000000008,0.0,1QFW_1
-2.6100000000000008,0.0,1QFW_1
0.5700000000000003,0.0,5TDO_1
0.5700000000000003,0.0,5TDO_1
-1.3799999999999997,0.29000000000000004,4KI5_1
-1.3799999999999997,0.29000000000000004,4KI5_1
-0.030000000000000044,0.0,6GHG_1
-0.030000000000000044,0.0,6GHG_1
0.05000000000000003,0.09,4EDX_1
0.05000000000000003,0.09,4EDX_1
-3.39,0.0,2GCY_1
-3.39,0.0,2GCY_1
1.1,0.31999999999999995,5G64_2
1.1,0.31999999999999995,5G64_2
-2.08,,3MXW_1
-2.08,,3MXW_1
-2.8699999999999997,0.0,5V7U_1
-2.8699999999999997,0.0,5V7U_1
-0.5199999999999999,0.47,1KTR_1
-0.5199999999999999,0.47,1KTR_1
0.32000000000000006,0.24000000000000002,5V6L_1
0.32000000000000006,0.24000000000000002,5V6L_1
-1.39,0.0,3Q3G_1
-1.39,0.0,3Q3G_1
-0.14999999999999994,0.0,5TR8_1
-0.14999999999999994,0.0,5TR8_1
0.4700000000000002,0.0,6BZW_1
0.4700000000000002,0.0,6BZW_1
1.55,0.0,4AT6_1
1.55,0.0,4AT6_1
-0.7099999999999995,,5W3M_1
-0.7099999999999995,,5W3M_1
-2.0599999999999996,0.0,1AP2_1
-2.0599999999999996,0.0,1AP2_1
0.2400000000000002,,5YWO_1
0.2400000000000002,,5YWO_1
-0.18999999999999986,0.0,5N4J_1
-0.18999999999999986,0.0,5N4J_1
-6.1099999999999985,0.010000000000000009,6BCK_1
-6.1099999999999985,0.010000000000000009,6BCK_1
-1.4500000000000002,0.0,1IND_1
-1.4500000000000002,0.0,1IND_1
-2.09,0.0,5TJD_1
-2.09,0.0,5TJD_1
0.08000000000000006,0.0,1IC5_1
0.08000000000000006,0.0,1IC5_1
1.3000000000000005,,4ZTP_1
1.3000000000000005,,4ZTP_1
-2.7900000000000005,0.0,6GV4_1
-2.7900000000000005,0.0,6GV4_1
0.4600000000000002,0.0,5XAJ_1
0.4600000000000002,0.0,5XAJ_1
2.0900000000000007,,4XC1_1
2.0900000000000007,,4XC1_1
-1.42,0.7,4I77_1
-1.42,0.7,4I77_1
-1.12,0.0,2VH5_1
-1.12,0.0,2VH5_1
2.5100000000000007,,2ZKH_1
2.5100000000000007,,2ZKH_1
-2.4099999999999997,0.0,5NJ6_1
-2.4099999999999997,0.0,5NJ6_1
0.36,0.0,2DDQ_1
0.36,0.0,2DDQ_1
-4.129999999999999,,4XP4_1
-4.129999999999999,,4XP4_1
-3.459999999999999,0.47000000000000003,4OT1_1
-3.459999999999999,0.47000000000000003,4OT1_1
-4.25,0.0,1GC1_1
-4.25,0.0,1GC1_1
-0.49,0.35,4CNI_1
-0.49,0.35,4CNI_1
-1.7899999999999998,0.0,2V7H_1
-1.7899999999999998,0.0,2V7H_1
-4.04,1.6400000000000001,3NH7_1
-4.04,1.6400000000000001,3NH7_1
-0.8499999999999994,,3WFD_1
-0.8499999999999994,,3WFD_1
-2.04,0.010000000000000009,5CHN_1
-2.04,0.010000000000000009,5CHN_1
0.16000000000000003,0.27,5J13_1
0.16000000000000003,0.27,5J13_1
0.53,0.0,1WT5_1
0.53,0.0,1WT5_1
-1.0899999999999999,0.0,1D5I_1
-1.0899999999999999,0.0,1D5I_1
-3.8200000000000003,0.0,4C2I_1
-3.8200000000000003,0.0,4C2I_1
0.8,0.0,6BIT_1
0.8,0.0,6BIT_1
-0.3900000000000001,0.0,2AI0_4
-0.3900000000000001,0.0,2AI0_4
-2.72,0.030000000000000027,1SEQ_1
-2.72,0.030000000000000027,1SEQ_1
-0.6700000000000002,0.0,3G5X_1
-0.6700000000000002,0.0,3G5X_1
-0.08999999999999986,0.0,4QCI_1
-0.08999999999999986,0.0,4QCI_1
-0.8899999999999999,0.0,5VJQ_1
-0.8899999999999999,0.0,5VJQ_1
-4.69,0.0,4OM0_1
-4.69,0.0,4OM0_1
-0.35999999999999943,,5YWY_1
-0.35999999999999943,,5YWY_1
-1.9700000000000002,0.0,5DYO_1
-1.9700000000000002,0.0,5DYO_1
-0.17999999999999997,0.0,3D85_1
-0.17999999999999997,0.0,3D85_1
-0.6700000000000002,0.21999999999999997,6BTJ_1
-0.6700000000000002,0.21999999999999997,6BTJ_1
-5.329999999999998,0.0,1G9M_1
-5.329999999999998,0.0,1G9M_1
1.1700000000000002,0.24000000000000002,1J05_1
1.1700000000000002,0.24000000000000002,1J05_1
0.8500000000000001,0.0,1F4W_1
0.8500000000000001,0.0,1F4W_1
-1.12,0.0,2UZI_1
-1.12,0.0,2UZI_1
-2.4499999999999997,0.0,1NMA_1
-2.4499999999999997,0.0,1NMA_1
2.2,0.0,3QRG_1
2.2,0.0,3QRG_1
0.22999999999999995,0.0,3V7A_1
0.22999999999999995,0.0,3V7A_1
-1.9499999999999997,0.24,6BLH_1
-1.9499999999999997,0.24,6BLH_1
0.75,0.0,2VL5_1
0.75,0.0,2VL5_1
-1.3000000000000003,0.19,4HBC_1
-1.3000000000000003,0.19,4HBC_1
-0.049999999999999836,0.0,4NYL_1
-0.049999999999999836,0.0,4NYL_1
0,0.0,5YE3_1
0,0.0,5YE3_1
1.76,,1MJU_1
1.76,,1MJU_1
-0.21000000000000008,0.1,2XRA_1
-0.21000000000000008,0.1,2XRA_1
-0.5500000000000006,0.0,2IPU_1
-0.5500000000000006,0.0,2IPU_1
-5.09,0.0,1A7P_1
-5.09,0.0,1A7P_1
0.66,0.0,3MNW_1
0.66,0.0,3MNW_1
2.05,0.0,2ARJ_1
2.05,0.0,2ARJ_1
-3.0,,2XZC_1
-3.0,,2XZC_1
0,,3U1S_1
0,,3U1S_1
-2.17,0.0,1DN0_1
-2.17,0.0,1DN0_1
-2.56,0.35,2ADG_1
-2.56,0.35,2ADG_1
-0.4499999999999998,,3T3P_1
-0.4499999999999998,,3T3P_1
0.2699999999999999,0.030000000000000027,4K2U_1
0.2699999999999999,0.030000000000000027,4K2U_1
2.68,0.0,5GZR_1
2.68,0.0,5GZR_1
-0.15999999999999995,0.0,4GAJ_1
-0.15999999999999995,0.0,4GAJ_1
-1.6200000000000008,,3P0Y_1
-1.6200000000000008,,3P0Y_1
-0.34999999999999987,0.0,1BJ1_1
-0.34999999999999987,0.0,1BJ1_1
-1.5899999999999996,0.0,3NA9_1
-1.5899999999999996,0.0,3NA9_1
2.27,0.07999999999999996,1LO0_1
2.27,0.07999999999999996,1LO0_1
-0.58,0.1,6ORO_1
-0.58,0.1,6ORO_1
-1.44,0.0,6DC9_1
-1.44,0.0,6DC9_1
-5.529999999999999,0.0,5Y9C_1
-5.529999999999999,0.0,5Y9C_1
-0.8899999999999999,0.0,3A67_1
-0.8899999999999999,0.0,3A67_1
-5.459999999999999,0.0,6E5P_2
-5.459999999999999,0.0,6E5P_2
0.9999999999999998,0.0,5OD8_1
0.9999999999999998,0.0,5OD8_1
0.09000000000000007,0.0,5F6I_1
0.09000000000000007,0.0,5F6I_1
0.2999999999999998,0.0,3MLT_1
0.2999999999999998,0.0,3MLT_1
-3.1,0.0,3PNW_1
-3.1,0.0,3PNW_1
-1.5900000000000003,0.0,1NLD_1
-1.5900000000000003,0.0,1NLD_1
-2.63,0.0,3GBM_1
-2.63,0.0,3GBM_1
-0.2999999999999998,0.0,3F12_1
-0.2999999999999998,0.0,3F12_1
-0.7899999999999994,,5BV7_2
-0.7899999999999994,,5BV7_2
9.367506770274758e-17,0.1,4IJ3_1
9.367506770274758e-17,0.1,4IJ3_1
-1.9,0.0,3HR5_1
-1.9,0.0,3HR5_1
-1.5099999999999998,0.14,5B71_1
-1.5099999999999998,0.14,5B71_1
-1.1799999999999997,0.0,3DUR_1
-1.1799999999999997,0.0,3DUR_1
-3.8600000000000003,0.0,1IT9_1
-3.8600000000000003,0.0,1IT9_1
-0.8899999999999999,0.0,5U3M_1
-0.8899999999999999,0.0,5U3M_1
-2.2800000000000002,0.0,6GK7_1
-2.2800000000000002,0.0,6GK7_1
-1.14,0.0,4PLJ_1
-1.14,0.0,4PLJ_1
-3.0900000000000003,0.0,1CLO_1
-3.0900000000000003,0.0,1CLO_1
-3.28,0.35,4DKE_1
-3.28,0.35,4DKE_1
-1.4999999999999998,0.6,4DTG_1
-1.4999999999999998,0.6,4DTG_1
0.9100000000000001,0.0,1CLZ_1
0.9100000000000001,0.0,1CLZ_1
-2.15,0.0,5IHZ_2
-2.15,0.0,5IHZ_2
0.8400000000000001,0.0,3R1G_1
0.8400000000000001,0.0,3R1G_1
-3.1899999999999995,0.05,2PR4_1
-3.1899999999999995,0.05,2PR4_1
0.30999999999999994,0.0,5TF1_1
0.30999999999999994,0.0,5TF1_1
-3.32,0.0,5WB9_1
-3.32,0.0,5WB9_1
-1.0399999999999994,0.0,4IMK_1
-1.0399999999999994,0.0,4IMK_1
-0.2799999999999999,0.0,2R29_1
-0.2799999999999999,0.0,2R29_1
-0.3299999999999999,0.0,6BZU_1
-0.3299999999999999,0.0,6BZU_1
-0.56,,1HI6_1
-0.56,,1HI6_1
-1.4699999999999998,0.57,3LRS_3
-1.4699999999999998,0.57,3LRS_3
-3.9699999999999993,0.28,4N8C_1
-3.9699999999999993,0.28,4N8C_1
-1.7599999999999998,0.0,4HK0_2
-1.7599999999999998,0.0,4HK0_2
-3.0800000000000005,0.0,6DEZ_1
-3.0800000000000005,0.0,6DEZ_1
-0.53,0.0,4AL8_1
-0.53,0.0,4AL8_1
-0.55,0.0,2GK0_2
-0.55,0.0,2GK0_2
-2.8999999999999995,0.0,1CL7_1
-2.8999999999999995,0.0,1CL7_1
-1.7500000000000002,0.35,3EFD_1
-1.7500000000000002,0.35,3EFD_1
-1.1199999999999999,0.7,1DFB_1
-1.1199999999999999,0.7,1DFB_1
0.08000000000000006,0.0,1IC7_1
0.08000000000000006,0.0,1IC7_1
-3.6699999999999995,1.55,4S1S_1
-3.6699999999999995,1.55,4S1S_1
-0.2899999999999999,0.0,2IQ9_1
-0.2899999999999999,0.0,2IQ9_1
0.6700000000000002,0.0,1UWG_1
0.6700000000000002,0.0,1UWG_1
-4.94,0.0,4F37_1
-4.94,0.0,4F37_1
1.12,0.030000000000000027,3GNM_1
1.12,0.030000000000000027,3GNM_1
-1.1299999999999997,,1MQK_1
-1.1299999999999997,,1MQK_1
-1.13,0.0,6A76_1
-1.13,0.0,6A76_1
2.13,0.0,3H0T_1
2.13,0.0,3H0T_1
-2.38,0.5599999999999999,4F2M_1
-2.38,0.5599999999999999,4F2M_1
0.10000000000000031,0.6,4ODH_1
0.10000000000000031,0.6,4ODH_1
-1.2599999999999998,0.0,4L5F_1
-1.2599999999999998,0.0,4L5F_1
-0.32999999999999985,0.0,4FFV_1
-0.32999999999999985,0.0,4FFV_1
-0.73,0.0,4QEX_1
-0.73,0.0,4QEX_1
-0.34999999999999987,0.0,4MHJ_2
-0.34999999999999987,0.0,4MHJ_2
-1.94,0.0,4JZN_1
-1.94,0.0,4JZN_1
1.3500000000000003,,5YWF_1
1.3500000000000003,,5YWF_1
-1.6000000000000003,0.14,3VFG_1
-1.6000000000000003,0.14,3VFG_1
0.8600000000000003,0.08000000000000002,1FBI_1
0.8600000000000003,0.08000000000000002,1FBI_1
-0.009999999999999915,0.0,4NCC_1
-0.009999999999999915,0.0,4NCC_1
0.81,0.0,3NTC_1
0.81,0.0,3NTC_1
-1.22,0.38,1IGM_1
-1.22,0.38,1IGM_1
-2.07,0.0,4KQ3_1
-2.07,0.0,4KQ3_1
-0.43999999999999995,0.6499999999999999,3HC4_1
-0.43999999999999995,0.6499999999999999,3HC4_1
-1.5499999999999998,,5VH4_1
-1.5499999999999998,,5VH4_1
-3.2099999999999995,0.47,5ITB_1
-3.2099999999999995,0.47,5ITB_1
2.71,,5XLI_1
2.71,,5XLI_1
-0.8899999999999999,0.0,5VJO_1
-0.8899999999999999,0.0,5VJO_1
-0.5200000000000005,0.01999999999999999,5C0N_1
-0.5200000000000005,0.01999999999999999,5C0N_1
-1.52,0.0,5VKK_1
-1.52,0.0,5VKK_1
-0.059999999999999845,0.0,4TTD_1
-0.059999999999999845,0.0,4TTD_1
0.010000000000000231,0.0,4QHU_1
0.010000000000000231,0.0,4QHU_1
0.9300000000000002,,2YC1_1
0.9300000000000002,,2YC1_1
-2.1300000000000003,0.0,4OTX_1
-2.1300000000000003,0.0,4OTX_1
-4.69,0.0,4OLW_1
-4.69,0.0,4OLW_1
-0.1299999999999999,0.0,5LBS_1
-0.1299999999999999,0.0,5LBS_1
-2.05,0.0,4UIF_1
-2.05,0.0,4UIF_1
-2.3,0.0,5DSC_1
-2.3,0.0,5DSC_1
-2.5000000000000004,0.0,6DB7_1
-2.5000000000000004,0.0,6DB7_1
-1.2099999999999995,,4JZO_2
-1.2099999999999995,,4JZO_2
0.23000000000000007,0.0,3G6J_1
0.23000000000000007,0.0,3G6J_1
-2.249999999999999,0.3,5CGY_1
-2.249999999999999,0.3,5CGY_1
1.1400000000000003,,1DBM_1
1.1400000000000003,,1DBM_1
-1.3699999999999997,,6HKG_1
-1.3699999999999997,,6HKG_1
0.5800000000000001,0.0,6C9U_1
0.5800000000000001,0.0,6C9U_1
-4.94,0.0,3AAZ_1
-4.94,0.0,3AAZ_1
1.2600000000000002,0.0,5BK5_2
1.2600000000000002,0.0,5BK5_2
-0.9699999999999999,0.0,3CXD_1
-0.9699999999999999,0.0,3CXD_1
0.2500000000000002,,5DHV_1
0.2500000000000002,,5DHV_1
-1.7700000000000002,,4HIH_1
-1.7700000000000002,,4HIH_1
-2.78,0.0,6E62_1
-2.78,0.0,6E62_1
-1.28,,6NNJ_1
-1.28,,6NNJ_1
-0.17000000000000004,0.48,5DMG_1
-0.17000000000000004,0.48,5DMG_1
-0.9799999999999998,0.0,6MHR_1
-0.9799999999999998,0.0,6MHR_1
-1.16,0.54,2BRR_1
-1.16,0.54,2BRR_1
0.6700000000000002,0.0,1UWE_1
0.6700000000000002,0.0,1UWE_1
-0.5,0.45999999999999996,4DAG_1
-0.5,0.45999999999999996,4DAG_1
-4.15,0.21,5E08_1
-4.15,0.21,5E08_1
0.03000000000000001,0.0,3N85_1
0.03000000000000001,0.0,3N85_1
-0.48,0.36,3SO3_1
-0.48,0.36,3SO3_1
-4.0200000000000005,1.73,6FAX_1
-4.0200000000000005,1.73,6FAX_1
0.1600000000000001,0.0,6BFQ_1
0.1600000000000001,0.0,6BFQ_1
-0.4099999999999999,0.29000000000000004,5I30_1
-0.4099999999999999,0.29000000000000004,5I30_1
3.9699999999999998,0.5599999999999999,6NZ7_1
3.9699999999999998,0.5599999999999999,6NZ7_1
-0.9099999999999997,0.0,3UTZ_3
-0.9099999999999997,0.0,3UTZ_3
-0.09999999999999988,0.14,3J8W_1
-0.09999999999999988,0.14,3J8W_1
0.8000000000000002,0.39,3BKY_1
0.8000000000000002,0.39,3BKY_1
0.6100000000000001,0.35,3PGF_1
0.6100000000000001,0.35,3PGF_1
-1.9800000000000004,0.18999999999999995,1JNL_1
-1.9800000000000004,0.18999999999999995,1JNL_1
-0.059999999999999956,0.45999999999999996,6DJP_2
-0.059999999999999956,0.45999999999999996,6DJP_2
-3.979999999999999,0.0,5XCU_1
-3.979999999999999,0.0,5XCU_1
0.8800000000000001,0.0,5TRU_1
0.8800000000000001,0.0,5TRU_1
-2.5,0.0,4JR9_1
-2.5,0.0,4JR9_1
-2.5000000000000004,0.0,4HIE_1
-2.5000000000000004,0.0,4HIE_1
-1.26,,1IGJ_1
-1.26,,1IGJ_1
-0.7399999999999999,0.0,5I1D_2
-0.7399999999999999,0.0,5I1D_2
-0.2999999999999999,0.0,4FQJ_1
-0.2999999999999999,0.0,4FQJ_1
-0.13999999999999996,,4GQ9_1
-0.13999999999999996,,4GQ9_1
-0.009999999999999915,0.0,2QR0_1
-0.009999999999999915,0.0,2QR0_1
-0.32999999999999996,0.0,3IY1_1
-0.32999999999999996,0.0,3IY1_1
-0.6699999999999997,,1I8K_1
-0.6699999999999997,,1I8K_1
3.157196726277789e-16,0.09999999999999998,5WK2_1
3.157196726277789e-16,0.09999999999999998,5WK2_1
0.8800000000000001,0.0,6N5D_1
0.8800000000000001,0.0,6N5D_1
-0.6599999999999999,1.1600000000000001,5SZF_1
-0.6599999999999999,1.1600000000000001,5SZF_1
2.000000000000001,,4JO4_1
2.000000000000001,,4JO4_1
1.4700000000000002,,1NBY_1
1.4700000000000002,,1NBY_1
-0.7099999999999997,,1ZEA_1
-0.7099999999999997,,1ZEA_1
-1.3399999999999999,0.0,5ZXV_1
-1.3399999999999999,0.0,5ZXV_1
-2.89,0.0,1RJL_1
-2.89,0.0,1RJL_1
0.51,0.4900000000000001,5FGB_2
0.51,0.4900000000000001,5FGB_2
-2.62,0.47,5HBT_1
-2.62,0.47,5HBT_1
-2.4499999999999997,0.0,5CJO_1
-2.4499999999999997,0.0,5CJO_1
0.0,0.0,1RZI_2
0.0,0.0,1RZI_2
0.9800000000000002,0.0,1MHP_1
0.9800000000000002,0.0,1MHP_1
-0.99,0.0,5XS7_1
-0.99,0.0,5XS7_1
0.3900000000000001,0.0,5VTA_1
0.3900000000000001,0.0,5VTA_1
0.12000000000000009,0.0,5BMF_1
0.12000000000000009,0.0,5BMF_1
-2.7199999999999998,0.0,5F7E_1
-2.7199999999999998,0.0,5F7E_1
2.4300000000000006,0.07,3QPQ_1
2.4300000000000006,0.07,3QPQ_1
-0.6699999999999998,0.0,4A6Y_1
-0.6699999999999998,0.0,4A6Y_1
0.58,0.0,5T1D_1
0.58,0.0,5T1D_1
1.73,,1C5C_1
1.73,,1C5C_1
-0.7399999999999999,0.0,5I1K_1
-0.7399999999999999,0.0,5I1K_1
-0.6600000000000001,,6EA7_3
-0.6600000000000001,,6EA7_3
-0.9099999999999999,0.010000000000000009,4NRY_1
-0.9099999999999999,0.010000000000000009,4NRY_1
1.1000000000000003,,6OT0_1
1.1000000000000003,,6OT0_1
-3.59,0.0,3MUG_1
-3.59,0.0,3MUG_1
-0.7699999999999999,0.0,1MEX_1
-0.7699999999999999,0.0,1MEX_1
-1.3399999999999999,0.47,1A3R_1
-1.3399999999999999,0.47,1A3R_1
-2.3199999999999994,,6E65_1
-2.3199999999999994,,6E65_1
-0.15999999999999995,0.0,5VYF_1
-0.15999999999999995,0.0,5VYF_1
2.1399999999999997,0.23,4U0R_1
2.1399999999999997,0.23,4U0R_1
-0.25,0.09,5NIV_1
-0.25,0.09,5NIV_1
-0.46999999999999986,0.0,1JPS_1
-0.46999999999999986,0.0,1JPS_1
-1.56,1.27,2H9G_1
-1.56,1.27,2H9G_1
-0.2999999999999999,0.0,4FQK_1
-0.2999999999999999,0.0,4FQK_1
-1.7499999999999998,0.0,6AQ7_1
-1.7499999999999998,0.0,6AQ7_1
-0.6199999999999997,,4FQC_1
-0.6199999999999997,,4FQC_1
0.37000000000000033,0.0,6BPE_1
0.37000000000000033,0.0,6BPE_1
-0.20999999999999985,0.0,4JHA_1
-0.20999999999999985,0.0,4JHA_1
0.4500000000000002,0.0,5NPH_1
0.4500000000000002,0.0,5NPH_1
-1.5699999999999998,0.010000000000000009,4XAK_1
-1.5699999999999998,0.010000000000000009,4XAK_1
1.7699999999999998,0.19,5EWI_1
1.7699999999999998,0.19,5EWI_1
1.3699999999999999,0.39,1MCO_1
1.3699999999999999,0.39,1MCO_1
1.1800000000000002,0.28,6ORQ_1
1.1800000000000002,0.28,6ORQ_1
2.21,,5E2W_1
2.21,,5E2W_1
-1.2599999999999998,0.14,4NUJ_1
-1.2599999999999998,0.14,4NUJ_1
-0.8899999999999999,0.0,4YHL_1
-0.8899999999999999,0.0,4YHL_1
-1.8299999999999998,,6D6U_1
-1.8299999999999998,,6D6U_1
0.04000000000000002,0.0,1A0Q_1
0.04000000000000002,0.0,1A0Q_1
1.7900000000000007,,5UR8_1
1.7900000000000007,,5UR8_1
-1.0899999999999999,0.0,1AXS_1
-1.0899999999999999,0.0,1AXS_1
0.30999999999999994,0.0,3FO2_1
0.30999999999999994,0.0,3FO2_1
-3.6300000000000003,0.0,4M5Y_1
-3.6300000000000003,0.0,4M5Y_1
-1.17,0.0,5BK1_2
-1.17,0.0,5BK1_2
-1.734723475976807e-17,0.10999999999999999,5GZN_1
-1.734723475976807e-17,0.10999999999999999,5GZN_1
-2.4499999999999997,0.0,5WOB_4
-2.4499999999999997,0.0,5WOB_4
-3.8599999999999994,0.54,3PIQ_1
-3.8599999999999994,0.54,3PIQ_1
-0.19999999999999987,0.24000000000000002,2I9L_1
-0.19999999999999987,0.24000000000000002,2I9L_1
0.19000000000000017,,4YHY_1
0.19000000000000017,,4YHY_1
-1.9899999999999993,0.0,4M43_1
-1.9899999999999993,0.0,4M43_1
-1.65,0.24000000000000002,5L0Q_1
-1.65,0.24000000000000002,5L0Q_1
-2.0999999999999996,0.0,3TJE_1
-2.0999999999999996,0.0,3TJE_1
1.06,0.35,1AY1_1
1.06,0.35,1AY1_1
-0.16999999999999985,0.0,4PS4_1
-0.16999999999999985,0.0,4PS4_1
-2.0699999999999994,0.0,1MVU_1
-2.0699999999999994,0.0,1MVU_1
-0.8199999999999998,0.0,5WL2_1
-0.8199999999999998,0.0,5WL2_1
-0.82,0.09,5XHV_1
-0.82,0.09,5XHV_1
-0.48,0.0,1LO4_1
-0.48,0.0,1LO4_1
-2.4,0.0,4UIK_1
-2.4,0.0,4UIK_1
-0.73,0.55,5AUM_1
-0.73,0.55,5AUM_1
